-79.834 0.00021
-79.224 0.00017
-78.613 0.00026
-78.003 0.00011
-77.393 0.00017
-76.782 0.00029
-76.172 0.00046
-75.562 0.00014
-74.951 0.00052
-74.341 0.00025
-73.730 0.00040
-73.120 0.00022
-72.510 0.00023
-71.899 0.00021
-71.289 0.00016
-70.679 0.00028
-70.068 0.00003
-69.458 0.00050
-68.848 0.00069
-68.237 0.00018
-67.627 0.00045
-67.017 0.00067
-66.406 0.00034
-65.796 0.00027
-65.186 0.00032
-64.575 0.00031
-63.965 0.00060
-63.354 0.00052
-62.744 0.00066
-62.134 0.00043
-61.523 0.00012
-60.913 0.00076
-60.303 0.00040
-59.692 0.00095
-59.082 0.00057
-58.472 0.00007
-57.861 0.00055
-57.251 0.00024
-56.641 0.00055
-56.030 0.00034
-55.420 0.00068
-54.810 0.00038
-54.199 0.00023
-53.589 0.00069
-52.979 0.00032
-52.368 0.00061
-51.758 0.00023
-51.147 0.00107
-50.537 0.00074
-49.927 0.00104
-49.316 0.00020
-48.706 0.00006
-48.096 0.00061
-47.485 0.00024
-46.875 0.00036
-46.265 0.00039
-45.654 0.00025
-45.044 0.00076
-44.434 0.00066
-43.823 0.00042
-43.213 0.00016
-42.603 0.00003
-41.992 0.00078
-41.382 0.00033
-40.771 0.00054
-40.161 0.00029
-39.551 0.00096
-38.940 0.00058
-38.330 0.00026
-37.720 0.00052
-37.109 0.00088
-36.499 0.00021
-35.889 0.00033
-35.278 0.00026
-34.668 0.00020
-34.058 0.00070
-33.447 0.00102
-32.837 0.00024
-32.227 0.00017
-31.616 0.00057
-31.006 0.00090
-30.396 0.00044
-29.785 0.00042
-29.175 0.00043
-28.564 0.00012
-27.954 0.00071
-27.344 0.00016
-26.733 0.00089
-26.123 0.00068
-25.513 0.00025
-24.902 0.00058
-24.292 0.00022
-23.682 0.00050
-23.071 0.00020
-22.461 0.00024
-21.851 0.00030
-21.240 0.00096
-20.630 0.00066
-20.020 0.00096
-19.409 0.00014
-18.799 0.00032
-18.188 0.00080
-17.578 0.00022
-16.968 0.00061
-16.357 0.00054
-15.747 0.00106
-15.137 0.00048
-14.526 0.00033
-13.916 0.00047
-13.306 0.00054
-12.695 0.00005
-12.085 0.00019
-11.475 0.00101
-10.864 0.00009
-10.254 0.00036
-9.644 0.00053
-9.033 0.00011
-8.423 0.00022
-7.812 0.00110
-7.202 0.00100
-6.592 0.00009
-5.981 0.00029
-5.371 0.00046
-4.761 0.00099
-4.150 0.00091
-3.540 0.00116
-2.930 0.00088
-2.319 0.00058
-1.709 0.00043
-1.099 0.00064
-0.488 0.00148
0.122 0.00052
0.732 0.00091
1.343 0.00096
1.953 0.00243
2.563 0.00120
3.174 0.00102
3.784 0.00116
4.395 0.00053
5.005 0.00083
5.615 0.00039
6.226 0.00088
6.836 0.00073
7.446 0.00092
8.057 0.00051
8.667 0.00060
9.277 0.00015
9.888 0.00018
10.498 0.00100
11.108 0.00022
11.719 0.00026
12.329 0.00100
12.939 0.00019
13.550 0.00008
14.160 0.00139
14.771 0.00047
15.381 0.00088
15.991 0.00067
16.602 0.00043
17.212 0.00093
17.822 0.00018
18.433 0.00037
19.043 0.00030
19.653 0.00034
20.264 0.00047
20.874 0.00030
21.484 0.00047
22.095 0.00057
22.705 0.00075
23.315 0.00061
23.926 0.00040
24.536 0.00016
25.146 0.00089
25.757 0.00018
26.367 0.00044
26.978 0.00024
27.588 0.00041
28.198 0.00009
28.809 0.00027
29.419 0.00044
30.029 0.00038
30.640 0.00044
31.250 0.00060
31.860 0.00019
32.471 0.00018
33.081 0.00060
33.691 0.00028
34.302 0.00022
34.912 0.00118
35.522 0.00027
36.133 0.00068
36.743 0.00010
37.354 0.00023
37.964 0.00048
38.574 0.00058
39.185 0.00055
39.795 0.00036
40.405 0.00030
41.016 0.00052
41.626 0.00045
42.236 0.00088
42.847 0.00027
43.457 0.00035
44.067 0.00046
44.678 0.00067
45.288 0.00050
45.898 0.00036
46.509 0.00072
47.119 0.00048
47.729 0.00092
48.340 0.00045
48.950 0.00084
49.561 0.00007
50.171 0.00018
50.781 0.00046
51.392 0.00035
52.002 0.00030
52.612 0.00103
53.223 0.00051
53.833 0.00028
54.443 0.00031
55.054 0.00028
55.664 0.00027
56.274 0.00014
56.885 0.00050
57.495 0.00070
58.105 0.00046
58.716 0.00040
59.326 0.00025
59.937 0.00029
60.547 0.00074
61.157 0.00057
61.768 0.00017
62.378 0.00064
62.988 0.00056
63.599 0.00053
64.209 0.00058
64.819 0.00012
65.430 0.00047
66.040 0.00021
66.650 0.00020
67.261 0.00010
67.871 0.00031
68.481 0.00053
69.092 0.00047
69.702 0.00064
70.312 0.00047
70.923 0.00045
71.533 0.00026
72.144 0.00047
72.754 0.00013
73.364 0.00056
73.975 0.00079
74.585 0.00003
75.195 0.00027
75.806 0.00011
76.416 0.00026
77.026 0.00043
77.637 0.00000
78.247 0.00051
78.857 0.00015
79.468 0.00037
