-79.834 0.00004
-79.224 0.00006
-78.613 0.00007
-78.003 0.00001
-77.393 0.00003
-76.782 0.00005
-76.172 0.00004
-75.562 0.00003
-74.951 0.00004
-74.341 0.00002
-73.730 0.00006
-73.120 0.00004
-72.510 0.00002
-71.899 0.00003
-71.289 0.00005
-70.679 0.00001
-70.068 0.00004
-69.458 0.00004
-68.848 0.00005
-68.237 0.00004
-67.627 0.00005
-67.017 0.00004
-66.406 0.00001
-65.796 0.00002
-65.186 0.00006
-64.575 0.00003
-63.965 0.00003
-63.354 0.00006
-62.744 0.00006
-62.134 0.00003
-61.523 0.00004
-60.913 0.00007
-60.303 0.00006
-59.692 0.00002
-59.082 0.00009
-58.472 0.00006
-57.861 0.00007
-57.251 0.00004
-56.641 0.00004
-56.030 0.00005
-55.420 0.00009
-54.810 0.00004
-54.199 0.00001
-53.589 0.00001
-52.979 0.00003
-52.368 0.00004
-51.758 0.00006
-51.147 0.00008
-50.537 0.00010
-49.927 0.00003
-49.316 0.00005
-48.706 0.00010
-48.096 0.00010
-47.485 0.00003
-46.875 0.00006
-46.265 0.00004
-45.654 0.00001
-45.044 0.00006
-44.434 0.00002
-43.823 0.00006
-43.213 0.00006
-42.603 0.00004
-41.992 0.00005
-41.382 0.00012
-40.771 0.00002
-40.161 0.00008
-39.551 0.00007
-38.940 0.00010
-38.330 0.00007
-37.720 0.00008
-37.109 0.00012
-36.499 0.00002
-35.889 0.00009
-35.278 0.00003
-34.668 0.00011
-34.058 0.00002
-33.447 0.00004
-32.837 0.00006
-32.227 0.00003
-31.616 0.00009
-31.006 0.00009
-30.396 0.00008
-29.785 0.00005
-29.175 0.00008
-28.564 0.00013
-27.954 0.00002
-27.344 0.00005
-26.733 0.00007
-26.123 0.00004
-25.513 0.00007
-24.902 0.00009
-24.292 0.00000
-23.682 0.00010
-23.071 0.00006
-22.461 0.00009
-21.851 0.00002
-21.240 0.00008
-20.630 0.00005
-20.020 0.00007
-19.409 0.00011
-18.799 0.00012
-18.188 0.00013
-17.578 0.00012
-16.968 0.00010
-16.357 0.00009
-15.747 0.00008
-15.137 0.00016
-14.526 0.00013
-13.916 0.00023
-13.306 0.00011
-12.695 0.00015
-12.085 0.00015
-11.475 0.00003
-10.864 0.00016
-10.254 0.00013
-9.644 0.00014
-9.033 0.00017
-8.423 0.00018
-7.812 0.00019
-7.202 0.00013
-6.592 0.00019
-5.981 0.00022
-5.371 0.00025
-4.761 0.00036
-4.150 0.00022
-3.540 0.00040
-2.930 0.00048
-2.319 0.00041
-1.709 0.00053
-1.099 0.00060
-0.488 0.00063
0.122 0.00103
0.732 0.00101
1.343 0.00118
1.953 0.00149
2.563 0.00135
3.174 0.00109
3.784 0.00084
4.395 0.00057
5.005 0.00044
5.615 0.00037
6.226 0.00040
6.836 0.00037
7.446 0.00031
8.057 0.00024
8.667 0.00022
9.277 0.00022
9.888 0.00028
10.498 0.00022
11.108 0.00024
11.719 0.00019
12.329 0.00022
12.939 0.00022
13.550 0.00021
14.160 0.00019
14.771 0.00022
15.381 0.00019
15.991 0.00016
16.602 0.00012
17.212 0.00019
17.822 0.00022
18.433 0.00009
19.043 0.00020
19.653 0.00016
20.264 0.00012
20.874 0.00016
21.484 0.00018
22.095 0.00014
22.705 0.00014
23.315 0.00007
23.926 0.00011
24.536 0.00010
25.146 0.00010
25.757 0.00012
26.367 0.00011
26.978 0.00008
27.588 0.00016
28.198 0.00010
28.809 0.00009
29.419 0.00019
30.029 0.00005
30.640 0.00008
31.250 0.00014
31.860 0.00008
32.471 0.00003
33.081 0.00015
33.691 0.00012
34.302 0.00007
34.912 0.00004
35.522 0.00010
36.133 0.00007
36.743 0.00011
37.354 0.00007
37.964 0.00008
38.574 0.00004
39.185 0.00009
39.795 0.00008
40.405 0.00010
41.016 0.00007
41.626 0.00005
42.236 0.00009
42.847 0.00005
43.457 0.00008
44.067 0.00009
44.678 0.00005
45.288 0.00010
45.898 0.00011
46.509 0.00008
47.119 0.00006
47.729 0.00002
48.340 0.00005
48.950 0.00004
49.561 0.00007
50.171 0.00010
50.781 0.00009
51.392 0.00005
52.002 0.00004
52.612 0.00002
53.223 0.00009
53.833 0.00003
54.443 0.00006
55.054 0.00005
55.664 0.00006
56.274 0.00002
56.885 0.00006
57.495 0.00004
58.105 0.00010
58.716 0.00003
59.326 0.00008
59.937 0.00010
60.547 0.00003
61.157 0.00009
61.768 0.00004
62.378 0.00002
62.988 0.00007
63.599 0.00004
64.209 0.00003
64.819 0.00001
65.430 0.00002
66.040 0.00005
66.650 0.00002
67.261 0.00006
67.871 0.00004
68.481 0.00003
69.092 0.00002
69.702 0.00003
70.312 0.00003
70.923 0.00004
71.533 0.00003
72.144 0.00009
72.754 0.00007
73.364 0.00002
73.975 0.00008
74.585 0.00006
75.195 0.00004
75.806 0.00001
76.416 0.00007
77.026 0.00005
77.637 0.00012
78.247 0.00011
78.857 0.00003
79.468 0.00003
