-79.834 0.00016
-79.224 0.00027
-78.613 0.00021
-78.003 0.00018
-77.393 0.00016
-76.782 0.00024
-76.172 0.00002
-75.562 0.00013
-74.951 0.00011
-74.341 0.00027
-73.730 0.00011
-73.120 0.00010
-72.510 0.00010
-71.899 0.00010
-71.289 0.00020
-70.679 0.00013
-70.068 0.00014
-69.458 0.00014
-68.848 0.00010
-68.237 0.00006
-67.627 0.00014
-67.017 0.00005
-66.406 0.00008
-65.796 0.00011
-65.186 0.00016
-64.575 0.00006
-63.965 0.00008
-63.354 0.00027
-62.744 0.00014
-62.134 0.00019
-61.523 0.00036
-60.913 0.00016
-60.303 0.00009
-59.692 0.00004
-59.082 0.00020
-58.472 0.00011
-57.861 0.00014
-57.251 0.00005
-56.641 0.00036
-56.030 0.00031
-55.420 0.00020
-54.810 0.00014
-54.199 0.00010
-53.589 0.00001
-52.979 0.00029
-52.368 0.00021
-51.758 0.00008
-51.147 0.00024
-50.537 0.00025
-49.927 0.00005
-49.316 0.00029
-48.706 0.00034
-48.096 0.00004
-47.485 0.00015
-46.875 0.00031
-46.265 0.00024
-45.654 0.00036
-45.044 0.00011
-44.434 0.00005
-43.823 0.00015
-43.213 0.00011
-42.603 0.00015
-41.992 0.00043
-41.382 0.00041
-40.771 0.00022
-40.161 0.00023
-39.551 0.00021
-38.940 0.00019
-38.330 0.00009
-37.720 0.00034
-37.109 0.00007
-36.499 0.00012
-35.889 0.00021
-35.278 0.00013
-34.668 0.00019
-34.058 0.00010
-33.447 0.00010
-32.837 0.00006
-32.227 0.00014
-31.616 0.00031
-31.006 0.00011
-30.396 0.00009
-29.785 0.00010
-29.175 0.00018
-28.564 0.00006
-27.954 0.00030
-27.344 0.00010
-26.733 0.00025
-26.123 0.00008
-25.513 0.00024
-24.902 0.00009
-24.292 0.00015
-23.682 0.00022
-23.071 0.00017
-22.461 0.00043
-21.851 0.00040
-21.240 0.00012
-20.630 0.00009
-20.020 0.00025
-19.409 0.00020
-18.799 0.00023
-18.188 0.00025
-17.578 0.00027
-16.968 0.00032
-16.357 0.00034
-15.747 0.00044
-15.137 0.00047
-14.526 0.00015
-13.916 0.00011
-13.306 0.00022
-12.695 0.00014
-12.085 0.00035
-11.475 0.00033
-10.864 0.00012
-10.254 0.00031
-9.644 0.00022
-9.033 0.00045
-8.423 0.00023
-7.812 0.00042
-7.202 0.00046
-6.592 0.00041
-5.981 0.00021
-5.371 0.00028
-4.761 0.00052
-4.150 0.00041
-3.540 0.00064
-2.930 0.00022
-2.319 0.00053
-1.709 0.00067
-1.099 0.00107
-0.488 0.00090
0.122 0.00069
0.732 0.00092
1.343 0.00129
1.953 0.00136
2.563 0.00175
3.174 0.00151
3.784 0.00050
4.395 0.00092
5.005 0.00056
5.615 0.00047
6.226 0.00027
6.836 0.00054
7.446 0.00050
8.057 0.00020
8.667 0.00034
9.277 0.00040
9.888 0.00051
10.498 0.00050
11.108 0.00033
11.719 0.00010
12.329 0.00044
12.939 0.00015
13.550 0.00024
14.160 0.00051
14.771 0.00047
15.381 0.00011
15.991 0.00070
16.602 0.00032
17.212 0.00036
17.822 0.00021
18.433 0.00019
19.043 0.00049
19.653 0.00035
20.264 0.00028
20.874 0.00025
21.484 0.00029
22.095 0.00048
22.705 0.00013
23.315 0.00025
23.926 0.00007
24.536 0.00011
25.146 0.00011
25.757 0.00023
26.367 0.00026
26.978 0.00036
27.588 0.00009
28.198 0.00025
28.809 0.00016
29.419 0.00031
30.029 0.00028
30.640 0.00051
31.250 0.00022
31.860 0.00027
32.471 0.00028
33.081 0.00012
33.691 0.00007
34.302 0.00027
34.912 0.00015
35.522 0.00019
36.133 0.00029
36.743 0.00011
37.354 0.00016
37.964 0.00007
38.574 0.00021
39.185 0.00033
39.795 0.00020
40.405 0.00018
41.016 0.00036
41.626 0.00005
42.236 0.00021
42.847 0.00038
43.457 0.00011
44.067 0.00016
44.678 0.00032
45.288 0.00011
45.898 0.00028
46.509 0.00021
47.119 0.00007
47.729 0.00003
48.340 0.00013
48.950 0.00013
49.561 0.00021
50.171 0.00021
50.781 0.00008
51.392 0.00013
52.002 0.00011
52.612 0.00043
53.223 0.00013
53.833 0.00019
54.443 0.00025
55.054 0.00016
55.664 0.00024
56.274 0.00004
56.885 0.00025
57.495 0.00010
58.105 0.00020
58.716 0.00013
59.326 0.00044
59.937 0.00018
60.547 0.00034
61.157 0.00015
61.768 0.00031
62.378 0.00021
62.988 0.00010
63.599 0.00013
64.209 0.00021
64.819 0.00007
65.430 0.00010
66.040 0.00014
66.650 0.00015
67.261 0.00026
67.871 0.00008
68.481 0.00032
69.092 0.00048
69.702 0.00025
70.312 0.00046
70.923 0.00028
71.533 0.00032
72.144 0.00012
72.754 0.00018
73.364 0.00002
73.975 0.00004
74.585 0.00010
75.195 0.00021
75.806 0.00008
76.416 0.00016
77.026 0.00010
77.637 0.00022
78.247 0.00027
78.857 0.00022
79.468 0.00015
